sort,WKT,Layer,SubClasses,ExtendedEn,Linetype,EntityHand,Text,Z,Extracted_,Difference,
0.016868338,POINT Z (1528281.77 3799257.44 4421.16),DTM_POINT,AcDbEntity:AcDbPoint,,,B23,,1347.221894,1347.572263,-0.35036953,<Geometry>POINT Z (1528281.77 3799257.44 4421.16)</Geometry>
0.017183013,POINT Z (1528782.85 3799238.32 4422.47),DTM_POINT,AcDbEntity:AcDbPoint,,,9EE,,1347.537053,1347.971552,-0.43449941,<Geometry>POINT Z (1528782.85 3799238.32 4422.47)</Geometry>
0.017751461,POINT Z (1527705.56 3799267.12 4420.41),DTM_POINT,AcDbEntity:AcDbPoint,,,1612,,1346.736835,1347.343663,-0.60682767,<Geometry>POINT Z (1527705.56 3799267.12 4420.41)</Geometry>
0.018059288,POINT Z (1528256.66 3799292.89 4421.74),DTM_POINT,AcDbEntity:AcDbPoint,,,905,,1347.164261,1347.749048,-0.58478647,<Geometry>POINT Z (1528256.66 3799292.89 4421.74)</Geometry>
0.01834495,POINT Z (1528211.97 3799319.79 4421.56),DTM_POINT,AcDbEntity:AcDbPoint,,,7B7,,1347.132734,1347.694183,-0.56144905,<Geometry>POINT Z (1528211.97 3799319.79 4421.56)</Geometry>
0.018578124,POINT Z (1527941.59 3799204.09 4420.26),DTM_POINT,AcDbEntity:AcDbPoint,,,1388,,1346.833089,1347.297943,-0.4648532,<Geometry>POINT Z (1527941.59 3799204.09 4420.26)</Geometry>
0.018973699,POINT Z (1528137.18 3799283.59 4420.89),DTM_POINT,AcDbEntity:AcDbPoint,,,1074,,1347.056752,1347.489967,-0.43321505,<Geometry>POINT Z (1528137.18 3799283.59 4420.89)</Geometry>
0.019100974,POINT Z (1528341.62 3799262.85 4421.72),DTM_POINT,AcDbEntity:AcDbPoint,,,A73,,1347.236609,1347.742951,-0.50634279,<Geometry>POINT Z (1528341.62 3799262.85 4421.72)</Geometry>
0.019275044,POINT Z (1528133.38 3799275.13 4420.54),DTM_POINT,AcDbEntity:AcDbPoint,,,ABC,,1347.040756,1347.383287,-0.34253044,<Geometry>POINT Z (1528133.38 3799275.13 4420.54)</Geometry>
0.019423943,POINT Z (1528616.29 3799247.68 4421.71),DTM_POINT,AcDbEntity:AcDbPoint,,,A1E,,1347.431257,1347.739903,-0.30864623,<Geometry>POINT Z (1528616.29 3799247.68 4421.71)</Geometry>
0.019529174,POINT Z (1528004.22 3799272.88 4420.77),DTM_POINT,AcDbEntity:AcDbPoint,,,BAF,,1346.937219,1347.453391,-0.51617216,<Geometry>POINT Z (1528004.22 3799272.88 4420.77)</Geometry>
0.019643433,POINT Z (1528363.04 3799277.34 4422),DTM_POINT,AcDbEntity:AcDbPoint,,,982,,1347.2342,1347.828296,-0.59409566,<Geometry>POINT Z (1528363.04 3799277.34 4422)</Geometry>
0.019737318,POINT Z (1528497.82 3799213.52 4421.27),DTM_POINT,AcDbEntity:AcDbPoint,,,CD1,,1347.336908,1347.605791,-0.26888277,<Geometry>POINT Z (1528497.82 3799213.52 4421.27)</Geometry>
0.020063886,POINT Z (1528082.09 3799254.83 4422.37),DTM_POINT,AcDbEntity:AcDbPoint,,,FF6,,1347.011912,1347.941072,-0.92915978,<Geometry>POINT Z (1528082.09 3799254.83 4422.37)</Geometry>
0.020382307,POINT Z (1528027.95 3799217.35 4420.34),DTM_POINT,AcDbEntity:AcDbPoint,,,F39,,1346.937647,1347.322327,-0.38467925,<Geometry>POINT Z (1528027.95 3799217.35 4420.34)</Geometry>
0.020520029,POINT Z (1528662.12 3799279.22 4421.92),DTM_POINT,AcDbEntity:AcDbPoint,,,821,,1347.437012,1347.803912,-0.3668992,<Geometry>POINT Z (1528662.12 3799279.22 4421.92)</Geometry>
0.021133464,POINT Z (1528501.71 3799216.86 4420.86),DTM_POINT,AcDbEntity:AcDbPoint,,,162,,1347.336484,1347.480823,-0.14433931,<Geometry>POINT Z (1528501.71 3799216.86 4420.86)</Geometry>
0.021506573,POINT Z (1528246.55 3799246.67 4420.83),DTM_POINT,AcDbEntity:AcDbPoint,,,C13,,1347.145934,1347.471679,-0.32574486,<Geometry>POINT Z (1528246.55 3799246.67 4420.83)</Geometry>
0.021642148,POINT Z (1527807.81 3799201.76 4420.19),DTM_POINT,AcDbEntity:AcDbPoint,,,13A7,,1346.732496,1347.276607,-0.54411091,<Geometry>POINT Z (1527807.81 3799201.76 4420.19)</Geometry>
0.022090132,POINT Z (1528662.47 3799217.82 4421.95),DTM_POINT,AcDbEntity:AcDbPoint,,,185,,1347.435445,1347.813056,-0.37761047,<Geometry>POINT Z (1528662.47 3799217.82 4421.95)</Geometry>
0.022924384,POINT Z (1527721.71 3799302.07 4420.74),DTM_POINT,AcDbEntity:AcDbPoint,,,1724,,1346.730475,1347.444247,-0.71377217,<Geometry>POINT Z (1527721.71 3799302.07 4420.74)</Geometry>
0.022967428,POINT Z (1528022.68 3799214.46 4420.23),DTM_POINT,AcDbEntity:AcDbPoint,,,E79,,1346.93137,1347.288799,-0.35742864,<Geometry>POINT Z (1528022.68 3799214.46 4420.23)</Geometry>
0.023016694,POINT Z (1528157.47 3799263.23 4420.81),DTM_POINT,AcDbEntity:AcDbPoint,,,B80,,1347.057229,1347.465583,-0.40835352,<Geometry>POINT Z (1528157.47 3799263.23 4420.81)</Geometry>
0.023161945,POINT Z (1528541.56 3799206.56 4421.7),DTM_POINT,AcDbEntity:AcDbPoint,,,107,,1347.337602,1347.736855,-0.39925395,<Geometry>POINT Z (1528541.56 3799206.56 4421.7)</Geometry>
0.023299878,POINT Z (1528667.16 3799319.5 4422.25),DTM_POINT,AcDbEntity:AcDbPoint,,,6A9,,1347.43525,1347.904496,-0.4692458,<Geometry>POINT Z (1528667.16 3799319.5 4422.25)</Geometry>
0.023404453,POINT Z (1528552.99 3799263.08 4421.48),DTM_POINT,AcDbEntity:AcDbPoint,,,396,,1347.330004,1347.669799,-0.33979496,<Geometry>POINT Z (1528552.99 3799263.08 4421.48)</Geometry>
0.023730781,POINT Z (1528186.04 3799302.7 4421.24),DTM_POINT,AcDbEntity:AcDbPoint,,,8C1,,1347.136518,1347.596647,-0.46012963,<Geometry>POINT Z (1528186.04 3799302.7 4421.24)</Geometry>
0.023781663,POINT Z (1528478.65 3799261.92 4421.53),DTM_POINT,AcDbEntity:AcDbPoint,,,37F,,1347.339855,1347.685039,-0.34518393,<Geometry>POINT Z (1528478.65 3799261.92 4421.53)</Geometry>
0.023794282,POINT Z (1528070.89 3799309.71 4421.65),DTM_POINT,AcDbEntity:AcDbPoint,,,112C,,1347.030245,1347.721615,-0.69137059,<Geometry>POINT Z (1528070.89 3799309.71 4421.65)</Geometry>
0.023814152,POINT Z (1527921.63 3799292.75 4420.93),DTM_POINT,AcDbEntity:AcDbPoint,,,11ED,,1346.895799,1347.502159,-0.60636044,<Geometry>POINT Z (1527921.63 3799292.75 4420.93)</Geometry>
0.023820299,POINT Z (1528373.35 3799319.4 4422.45),DTM_POINT,AcDbEntity:AcDbPoint,,,73D,,1347.241623,1347.965456,-0.7238331,<Geometry>POINT Z (1528373.35 3799319.4 4422.45)</Geometry>
0.023884135,POINT Z (1527979.06 3799222.72 4420.4),DTM_POINT,AcDbEntity:AcDbPoint,,,13BE,,1346.870747,1347.340615,-0.46986758,<Geometry>POINT Z (1527979.06 3799222.72 4420.4)</Geometry>
0.023945921,POINT Z (1528133.28 3799227.67 4420.45),DTM_POINT,AcDbEntity:AcDbPoint,,,DB5,,1347.035798,1347.355855,-0.32005695,<Geometry>POINT Z (1528133.28 3799227.67 4420.45)</Geometry>
0.024216597,POINT Z (1527908.22 3799277.7 4420.8),DTM_POINT,AcDbEntity:AcDbPoint,,,1246,,1346.84788,1347.462535,-0.61465496,<Geometry>POINT Z (1527908.22 3799277.7 4420.8)</Geometry>
0.024592298,POINT Z (1528149.26 3799222.13 4420.55),DTM_POINT,AcDbEntity:AcDbPoint,,,DE2,,1347.049187,1347.386335,-0.3371477,<Geometry>POINT Z (1528149.26 3799222.13 4420.55)</Geometry>
0.024689697,POINT Z (1528754.34 3799279.55 4422.78),DTM_POINT,AcDbEntity:AcDbPoint,,,7C7,,1347.479113,1348.06604,-0.58692721,<Geometry>POINT Z (1528754.34 3799279.55 4422.78)</Geometry>
0.02491734,POINT Z (1527693.42 3799262.08 4420.2),DTM_POINT,AcDbEntity:AcDbPoint,,,15FB,,1346.735589,1347.279655,-0.54406519,<Geometry>POINT Z (1527693.42 3799262.08 4420.2)</Geometry>
0.024936582,POINT Z (1528114.97 3799319.66 4423.34),DTM_POINT,AcDbEntity:AcDbPoint,,,808,,1347.045312,1348.236728,-1.19141678,<Geometry>POINT Z (1528114.97 3799319.66 4423.34)</Geometry>
0.025262192,POINT Z (1528260.54 3799292.82 4421.75),DTM_POINT,AcDbEntity:AcDbPoint,,,1067,,1347.174493,1347.752096,-0.57760227,<Geometry>POINT Z (1528260.54 3799292.82 4421.75)</Geometry>
0.025655895,POINT Z (1528126.41 3799201.55 4421.85),DTM_POINT,AcDbEntity:AcDbPoint,,,E90,,1347.032063,1347.782576,-0.75051247,<Geometry>POINT Z (1528126.41 3799201.55 4421.85)</Geometry>
0.025822264,POINT Z (1527929.2 3799236.06 4420.57),DTM_POINT,AcDbEntity:AcDbPoint,,,12FA,,1346.830913,1347.392431,-0.56151768,<Geometry>POINT Z (1527929.2 3799236.06 4420.57)</Geometry>
0.026025257,POINT Z (1528628.36 3799296.41 4421.83),DTM_POINT,AcDbEntity:AcDbPoint,,,523,,1347.438727,1347.77648,-0.33775233,<Geometry>POINT Z (1528628.36 3799296.41 4421.83)</Geometry>
0.026053651,POINT Z (1528431.77 3799202.33 4421.36),DTM_POINT,AcDbEntity:AcDbPoint,,,B5,,1347.294177,1347.633223,-0.33904647,<Geometry>POINT Z (1528431.77 3799202.33 4421.36)</Geometry>
0.026117466,POINT Z (1528652.69 3799236.97 4421.91),DTM_POINT,AcDbEntity:AcDbPoint,,,255,,1347.43836,1347.800864,-0.36250346,<Geometry>POINT Z (1528652.69 3799236.97 4421.91)</Geometry>
0.026498179,POINT Z (1528527.86 3799283.3 4421.77),DTM_POINT,AcDbEntity:AcDbPoint,,,86B,,1347.334613,1347.758192,-0.42357814,<Geometry>POINT Z (1528527.86 3799283.3 4421.77)</Geometry>
0.02656276,POINT Z (1528047.12 3799282.92 4421.07),DTM_POINT,AcDbEntity:AcDbPoint,,,AB4,,1346.967761,1347.544831,-0.57707048,<Geometry>POINT Z (1528047.12 3799282.92 4421.07)</Geometry>
0.026676884,POINT Z (1527964.26 3799297.6 4420.88),DTM_POINT,AcDbEntity:AcDbPoint,,,11C4,,1346.936269,1347.486919,-0.5506499,<Geometry>POINT Z (1527964.26 3799297.6 4420.88)</Geometry>
0.026759845,POINT Z (1528173.32 3799246.58 4420.66),DTM_POINT,AcDbEntity:AcDbPoint,,,F93,,1347.104881,1347.419863,-0.3149821,<Geometry>POINT Z (1528173.32 3799246.58 4420.66)</Geometry>
0.026816645,POINT Z (1527706.81 3799274.68 4420.4),DTM_POINT,AcDbEntity:AcDbPoint,,,1648,,1346.735991,1347.340615,-0.60462392,<Geometry>POINT Z (1527706.81 3799274.68 4420.4)</Geometry>
0.026927205,POINT Z (1528347.17 3799211.5 4420.72),DTM_POINT,AcDbEntity:AcDbPoint,,,D9B,,1347.23944,1347.438151,-0.19871099,<Geometry>POINT Z (1528347.17 3799211.5 4420.72)</Geometry>
0.027032006,POINT Z (1528142.66 3799286.86 4421.03),DTM_POINT,AcDbEntity:AcDbPoint,,,107E,,1347.069868,1347.532639,-0.46277135,<Geometry>POINT Z (1528142.66 3799286.86 4421.03)</Geometry>
0.027301446,POINT Z (1528033.19 3799318.37 4421.01),DTM_POINT,AcDbEntity:AcDbPoint,,,115C,,1346.973981,1347.526543,-0.55256184,<Geometry>POINT Z (1528033.19 3799318.37 4421.01)</Geometry>
0.027541764,POINT Z (1528571.48 3799281.01 4421.74),DTM_POINT,AcDbEntity:AcDbPoint,,,458,,1347.345697,1347.749048,-0.40335068,<Geometry>POINT Z (1528571.48 3799281.01 4421.74)</Geometry>
0.027547065,POINT Z (1527843.15 3799317.74 4421.35),DTM_POINT,AcDbEntity:AcDbPoint,,,1194,,1346.834236,1347.630175,-0.79593943,<Geometry>POINT Z (1527843.15 3799317.74 4421.35)</Geometry>
0.027908584,POINT Z (1528408.39 3799255.87 4421.54),DTM_POINT,AcDbEntity:AcDbPoint,,,A8B,,1347.235435,1347.688087,-0.45265221,<Geometry>POINT Z (1528408.39 3799255.87 4421.54)</Geometry>
0.028045277,POINT Z (1527967.03 3799257.96 4420.76),DTM_POINT,AcDbEntity:AcDbPoint,,,128A,,1346.908695,1347.450343,-0.54164777,<Geometry>POINT Z (1527967.03 3799257.96 4420.76)</Geometry>
0.02877651,POINT Z (1528287.98 3799247.21 4421.1),DTM_POINT,AcDbEntity:AcDbPoint,,,BD0,,1347.218119,1347.553975,-0.335856,<Geometry>POINT Z (1528287.98 3799247.21 4421.1)</Geometry>
0.028839175,POINT Z (1528692.63 3799277.54 4422.13),DTM_POINT,AcDbEntity:AcDbPoint,,,818,,1347.433951,1347.86792,-0.4339687,<Geometry>POINT Z (1528692.63 3799277.54 4422.13)</Geometry>
0.029096665,POINT Z (1528397.3 3799313.98 4422.26),DTM_POINT,AcDbEntity:AcDbPoint,,,628,,1347.280944,1347.907544,-0.6266002,<Geometry>POINT Z (1528397.3 3799313.98 4422.26)</Geometry>
0.029338532,POINT Z (1527823.41 3799311.13 4421.39),DTM_POINT,AcDbEntity:AcDbPoint,,,11BA,,1346.838708,1347.642367,-0.80365943,<Geometry>POINT Z (1527823.41 3799311.13 4421.39)</Geometry>
0.029383514,POINT Z (1528125.17 3799256.9 4420.87),DTM_POINT,AcDbEntity:AcDbPoint,,,C0D,,1347.029459,1347.483871,-0.45441242,<Geometry>POINT Z (1528125.17 3799256.9 4420.87)</Geometry>
0.029478656,POINT Z (1528026.59 3799232.08 4420.49),DTM_POINT,AcDbEntity:AcDbPoint,,,F8E,,1346.933501,1347.368047,-0.43454621,<Geometry>POINT Z (1528026.59 3799232.08 4420.49)</Geometry>
0.029643154,POINT Z (1528197.63 3799292.99 4421.32),DTM_POINT,AcDbEntity:AcDbPoint,,,947,,1347.136105,1347.621031,-0.48492641,<Geometry>POINT Z (1528197.63 3799292.99 4421.32)</Geometry>
0.029763551,POINT Z (1528225.55 3799319.75 4421.63),DTM_POINT,AcDbEntity:AcDbPoint,,,1113,,1347.127542,1347.715519,-0.58797702,<Geometry>POINT Z (1528225.55 3799319.75 4421.63)</Geometry>
0.030455568,POINT Z (1527752.91 3799309.1 4421.01),DTM_POINT,AcDbEntity:AcDbPoint,,,173C,,1346.753121,1347.526543,-0.77342249,<Geometry>POINT Z (1527752.91 3799309.1 4421.01)</Geometry>
0.030930252,POINT Z (1527801.07 3799316.83 4421.56),DTM_POINT,AcDbEntity:AcDbPoint,,,1752,,1346.840857,1347.694183,-0.85332675,<Geometry>POINT Z (1527801.07 3799316.83 4421.56)</Geometry>
0.031077572,POINT Z (1527722.92 3799213.34 4419.94),DTM_POINT,AcDbEntity:AcDbPoint,,,1445,,1346.739143,1347.200406,-0.46126333,<Geometry>POINT Z (1527722.92 3799213.34 4419.94)</Geometry>
0.031112663,POINT Z (1528678.42 3799258.31 4422.02),DTM_POINT,AcDbEntity:AcDbPoint,,,33A,,1347.435642,1347.834392,-0.39874973,<Geometry>POINT Z (1528678.42 3799258.31 4422.02)</Geometry>
0.031336091,POINT Z (1528686.96 3799221.62 4422.17),DTM_POINT,AcDbEntity:AcDbPoint,,,1B7,,1347.432155,1347.880112,-0.44795627,<Geometry>POINT Z (1528686.96 3799221.62 4422.17)</Geometry>
0.031440468,POINT Z (1528441.59 3799317.45 4422.05),DTM_POINT,AcDbEntity:AcDbPoint,,,656,,1347.337029,1347.843536,-0.50650674,<Geometry>POINT Z (1528441.59 3799317.45 4422.05)</Geometry>
0.031466009,POINT Z (1528226.1 3799283.33 4421.55),DTM_POINT,AcDbEntity:AcDbPoint,,,9D3,,1347.130758,1347.691135,-0.56037744,<Geometry>POINT Z (1528226.1 3799283.33 4421.55)</Geometry>
0.031502023,POINT Z (1528322.19 3799267.22 4421.74),DTM_POINT,AcDbEntity:AcDbPoint,,,A4D,,1347.239297,1347.749048,-0.50975003,<Geometry>POINT Z (1528322.19 3799267.22 4421.74)</Geometry>
0.031519942,POINT Z (1528541.81 3799303.16 4421.87),DTM_POINT,AcDbEntity:AcDbPoint,,,593,,1347.332458,1347.788672,-0.45621381,<Geometry>POINT Z (1528541.81 3799303.16 4421.87)</Geometry>
0.031627529,POINT Z (1528678.39 3799234.1 4422.06),DTM_POINT,AcDbEntity:AcDbPoint,,,A94,,1347.433432,1347.846584,-0.41315183,<Geometry>POINT Z (1528678.39 3799234.1 4422.06)</Geometry>
0.031733477,POINT Z (1528069.65 3799312.32 4420.67),DTM_POINT,AcDbEntity:AcDbPoint,,,8B7,,1347.030235,1347.422911,-0.39267557,<Geometry>POINT Z (1528069.65 3799312.32 4420.67)</Geometry>
0.032027311,POINT Z (1528462.19 3799306.83 4421.86),DTM_POINT,AcDbEntity:AcDbPoint,,,780,,1347.338043,1347.785624,-0.44758029,<Geometry>POINT Z (1528462.19 3799306.83 4421.86)</Geometry>
0.032315837,POINT Z (1528181.9 3799268.45 4420.91),DTM_POINT,AcDbEntity:AcDbPoint,,,AF3,,1347.122822,1347.496063,-0.37324133,<Geometry>POINT Z (1528181.9 3799268.45 4420.91)</Geometry>
0.032438116,POINT Z (1527746.37 3799319.84 4421.07),DTM_POINT,AcDbEntity:AcDbPoint,,,1790,,1346.766904,1347.544831,-0.77792728,<Geometry>POINT Z (1527746.37 3799319.84 4421.07)</Geometry>
0.033312429,POINT Z (1528513.85 3799276.35 4421.75),DTM_POINT,AcDbEntity:AcDbPoint,,,421,,1347.335681,1347.752096,-0.41641493,<Geometry>POINT Z (1528513.85 3799276.35 4421.75)</Geometry>
0.033472268,POINT Z (1528377.94 3799279.16 4422.16),DTM_POINT,AcDbEntity:AcDbPoint,,,952,,1347.234962,1347.877064,-0.64210211,<Geometry>POINT Z (1528377.94 3799279.16 4422.16)</Geometry>
0.033524213,POINT Z (1528667.45 3799200.93 4421.57),DTM_POINT,AcDbEntity:AcDbPoint,,,A8,,1347.43348,1347.697231,-0.2637515,<Geometry>POINT Z (1528667.45 3799200.93 4421.57)</Geometry>
0.03419141,POINT Z (1528259.05 3799263.49 4421.25),DTM_POINT,AcDbEntity:AcDbPoint,,,AE4,,1347.170056,1347.599695,-0.42963897,<Geometry>POINT Z (1528259.05 3799263.49 4421.25)</Geometry>
0.034218422,POINT Z (1528027.51 3799246.47 4420.62),DTM_POINT,AcDbEntity:AcDbPoint,,,FE2,,1346.930533,1347.407671,-0.47713764,<Geometry>POINT Z (1528027.51 3799246.47 4420.62)</Geometry>
0.0350639,POINT Z (1528103.38 3799312.88 4423.68),DTM_POINT,AcDbEntity:AcDbPoint,,,888,,1347.030368,1348.340361,-1.30999289,<Geometry>POINT Z (1528103.38 3799312.88 4423.68)</Geometry>
0.035111218,POINT Z (1527831.86 3799276.8 4420.85),DTM_POINT,AcDbEntity:AcDbPoint,,,126B,,1346.838703,1347.477775,-0.6390719,<Geometry>POINT Z (1527831.86 3799276.8 4420.85)</Geometry>
0.035150457,POINT Z (1528337.37 3799318.81 4422.3),DTM_POINT,AcDbEntity:AcDbPoint,,,75E,,1347.234372,1347.919736,-0.68536336,<Geometry>POINT Z (1528337.37 3799318.81 4422.3)</Geometry>
0.035172601,POINT Z (1527877.16 3799277.79 4420.81),DTM_POINT,AcDbEntity:AcDbPoint,,,1252,,1346.833947,1347.465583,-0.63163616,<Geometry>POINT Z (1527877.16 3799277.79 4420.81)</Geometry>
0.035336307,POINT Z (1528272.68 3799232.35 4420.7),DTM_POINT,AcDbEntity:AcDbPoint,,,CD4,,1347.180861,1347.432055,-0.25119342,<Geometry>POINT Z (1528272.68 3799232.35 4420.7)</Geometry>
0.035351034,POINT Z (1528125.65 3799282.38 4420.75),DTM_POINT,AcDbEntity:AcDbPoint,,,A52,,1347.043092,1347.447295,-0.40420248,<Geometry>POINT Z (1528125.65 3799282.38 4420.75)</Geometry>
0.035585507,POINT Z (1528125.44 3799211.68 4420.56),DTM_POINT,AcDbEntity:AcDbPoint,,,EEF,,1347.03038,1347.389383,-0.35900235,<Geometry>POINT Z (1528125.44 3799211.68 4420.56)</Geometry>
0.035924271,POINT Z (1527942.91 3799244.47 4420.7),DTM_POINT,AcDbEntity:AcDbPoint,,,12DD,,1346.849206,1347.432055,-0.58284927,<Geometry>POINT Z (1527942.91 3799244.47 4420.7)</Geometry>
0.035939764,POINT Z (1528019.25 3799271.66 4420.77),DTM_POINT,AcDbEntity:AcDbPoint,,,BAD,,1346.93312,1347.453391,-0.52027098,<Geometry>POINT Z (1528019.25 3799271.66 4420.77)</Geometry>
0.036272544,POINT Z (1527866.61 3799269.58 4420.76),DTM_POINT,AcDbEntity:AcDbPoint,,,15B7,,1346.835651,1347.450343,-0.61469174,<Geometry>POINT Z (1527866.61 3799269.58 4420.76)</Geometry>
0.036377002,POINT Z (1528721.5 3799295.08 4422.71),DTM_POINT,AcDbEntity:AcDbPoint,,,515,,1347.430786,1348.044704,-0.6139181,<Geometry>POINT Z (1528721.5 3799295.08 4422.71)</Geometry>
0.036436426,POINT Z (1528492.89 3799277.21 4421.59),DTM_POINT,AcDbEntity:AcDbPoint,,,433,,1347.337658,1347.703327,-0.36566902,<Geometry>POINT Z (1528492.89 3799277.21 4421.59)</Geometry>
0.036484632,POINT Z (1528223.08 3799271.72 4421.35),DTM_POINT,AcDbEntity:AcDbPoint,,,100A,,1347.132692,1347.630175,-0.49748367,<Geometry>POINT Z (1528223.08 3799271.72 4421.35)</Geometry>
0.036878247,POINT Z (1528581.88 3799311.79 4421.89),DTM_POINT,AcDbEntity:AcDbPoint,,,601,,1347.357476,1347.794768,-0.43729174,<Geometry>POINT Z (1528581.88 3799311.79 4421.89)</Geometry>
0.036971235,POINT Z (1528276.76 3799237.38 4420.83),DTM_POINT,AcDbEntity:AcDbPoint,,,C85,,1347.193064,1347.471679,-0.2786146,<Geometry>POINT Z (1528276.76 3799237.38 4420.83)</Geometry>
0.037266077,POINT Z (1528348.34 3799200.75 4420.49),DTM_POINT,AcDbEntity:AcDbPoint,,,E06,,1347.240119,1347.368047,-0.12792725,<Geometry>POINT Z (1528348.34 3799200.75 4420.49)</Geometry>
0.037361304,POINT Z (1528126.49 3799249.83 4420.42),DTM_POINT,AcDbEntity:AcDbPoint,,,C8C,,1347.02938,1347.346711,-0.3173308,<Geometry>POINT Z (1528126.49 3799249.83 4420.42)</Geometry>
0.037474082,POINT Z (1528353.03 3799256.1 4421.54),DTM_POINT,AcDbEntity:AcDbPoint,,,ADB,,1347.236169,1347.688087,-0.45191801,<Geometry>POINT Z (1528353.03 3799256.1 4421.54)</Geometry>
0.037639167,POINT Z (1528587.3 3799256.85 4421.89),DTM_POINT,AcDbEntity:AcDbPoint,,,9BC,,1347.3694,1347.794768,-0.42536722,<Geometry>POINT Z (1528587.3 3799256.85 4421.89)</Geometry>
0.037933233,POINT Z (1528146.86 3799206.27 4420.49),DTM_POINT,AcDbEntity:AcDbPoint,,,E5C,,1347.045579,1347.368047,-0.32246793,<Geometry>POINT Z (1528146.86 3799206.27 4420.49)</Geometry>
0.037999142,POINT Z (1527741.76 3799304.02 4420.83),DTM_POINT,AcDbEntity:AcDbPoint,,,1721,,1346.733988,1347.471679,-0.73769046,<Geometry>POINT Z (1527741.76 3799304.02 4420.83)</Geometry>
0.038152265,POINT Z (1527754.32 3799288.05 4420.87),DTM_POINT,AcDbEntity:AcDbPoint,,,168E,,1346.741782,1347.483871,-0.742089,<Geometry>POINT Z (1527754.32 3799288.05 4420.87)</Geometry>
0.038359009,POINT Z (1528120.07 3799305.78 4422.51),DTM_POINT,AcDbEntity:AcDbPoint,,,8DF,,1347.052534,1347.983744,-0.93121028,<Geometry>POINT Z (1528120.07 3799305.78 4422.51)</Geometry>
0.038361658,POINT Z (1528331.68 3799286.36 4422.08),DTM_POINT,AcDbEntity:AcDbPoint,,,4B1,,1347.236433,1347.85268,-0.61624642,<Geometry>POINT Z (1528331.68 3799286.36 4422.08)</Geometry>
0.038430454,POINT Z (1528165.6 3799207.38 4420.33),DTM_POINT,AcDbEntity:AcDbPoint,,,E48,,1347.072255,1347.319279,-0.24702388,<Geometry>POINT Z (1528165.6 3799207.38 4420.33)</Geometry>
0.038740626,POINT Z (1527711.31 3799222.09 4420.04),DTM_POINT,AcDbEntity:AcDbPoint,,,14B1,,1346.737298,1347.230886,-0.49358837,<Geometry>POINT Z (1527711.31 3799222.09 4420.04)</Geometry>
0.038900119,POINT Z (1528513.27 3799283.16 4421.78),DTM_POINT,AcDbEntity:AcDbPoint,,,478,,1347.335725,1347.76124,-0.42551458,<Geometry>POINT Z (1528513.27 3799283.16 4421.78)</Geometry>
0.038959839,POINT Z (1528337.2 3799247.68 4421.26),DTM_POINT,AcDbEntity:AcDbPoint,,,2D6,,1347.237743,1347.602743,-0.36500038,<Geometry>POINT Z (1528337.2 3799247.68 4421.26)</Geometry>
0.039013424,POINT Z (1527932.62 3799211.23 4420.39),DTM_POINT,AcDbEntity:AcDbPoint,,,134A,,1346.833579,1347.337567,-0.50398784,<Geometry>POINT Z (1527932.62 3799211.23 4420.39)</Geometry>
0.039300267,POINT Z (1528484.24 3799302.11 4421.75),DTM_POINT,AcDbEntity:AcDbPoint,,,7A1,,1347.337106,1347.752096,-0.4149894,<Geometry>POINT Z (1528484.24 3799302.11 4421.75)</Geometry>
0.039416731,POINT Z (1528347.27 3799307.47 4422.41),DTM_POINT,AcDbEntity:AcDbPoint,,,5D8,,1347.232515,1347.953264,-0.72074904,<Geometry>POINT Z (1528347.27 3799307.47 4422.41)</Geometry>
0.039854437,POINT Z (1528486.89 3799287.25 4421.75),DTM_POINT,AcDbEntity:AcDbPoint,,,4C0,,1347.337707,1347.752096,-0.41438871,<Geometry>POINT Z (1528486.89 3799287.25 4421.75)</Geometry>
0.04009477,POINT Z (1527812.32 3799237.51 4420.61),DTM_POINT,AcDbEntity:AcDbPoint,,,14D8,,1346.790319,1347.404623,-0.61430392,<Geometry>POINT Z (1527812.32 3799237.51 4420.61)</Geometry>
0.040377571,POINT Z (1528009.74 3799241.75 4420.53),DTM_POINT,AcDbEntity:AcDbPoint,,,D8E,,1346.931224,1347.380239,-0.44901444,<Geometry>POINT Z (1528009.74 3799241.75 4420.53)</Geometry>
0.040389876,POINT Z (1527752.47 3799209.49 4420.02),DTM_POINT,AcDbEntity:AcDbPoint,,,1410,,1346.736588,1347.22479,-0.48820279,<Geometry>POINT Z (1527752.47 3799209.49 4420.02)</Geometry>
0.040493032,POINT Z (1528007.25 3799288.84 4420.87),DTM_POINT,AcDbEntity:AcDbPoint,,,A80,,1346.935852,1347.483871,-0.54801913,<Geometry>POINT Z (1528007.25 3799288.84 4420.87)</Geometry>
0.040505194,POINT Z (1528235.07 3799317.89 4421.74),DTM_POINT,AcDbEntity:AcDbPoint,,,10FC,,1347.13192,1347.749048,-0.61712762,<Geometry>POINT Z (1528235.07 3799317.89 4421.74)</Geometry>
0.04073896,POINT Z (1527842.34 3799285.96 4420.91),DTM_POINT,AcDbEntity:AcDbPoint,,,1234,,1346.836691,1347.496063,-0.65937196,<Geometry>POINT Z (1527842.34 3799285.96 4420.91)</Geometry>
0.04080052,POINT Z (1528582.25 3799318.18 4421.95),DTM_POINT,AcDbEntity:AcDbPoint,,,64D,,1347.356982,1347.813056,-0.45607334,<Geometry>POINT Z (1528582.25 3799318.18 4421.95)</Geometry>
